	BM																		GVHD																																								
	Antibiotics										Control								Antibiotics																								Control													Steady State			
	TP1			TP2			TP3			TP4	TP1			TP2		TP3		TP4	TP1							TP2				TP3							TP4						TP1					TP2				TP3		TP4		TP2		TP3	Total
g__Brevundimonas	0	0	0	0	0	0	0	1.422538684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065366843	2.707677404	0	0.146141746	6.6102007	0	0	0.007382889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006437078	0	0	0	0	0	0	0	0	0	0	0	0	10.96574534
g__Kocuria	0.081405603	0	0	0	0	4.17101147	0	0	0	0	0	0	0	0	0	0	0.007365397	0.005689382	0	0	0	0.928303377	0.018929535	0	2.613223541	0	1.897611531	0	0	0	0	0.010560034	0	0	0	0	0	0	0	0.062441675	0	0	0.003546728	0.015894145	0	0.012874155	0	0	0	0	0	0	0	0	0	0	0.003800547	0	9.832657122
g__Micrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.369400971	0	0	0.081145047	4.197142165	0	1.24722498	0	0	0	0	0	0	0	0.013995556	0.286200057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007601095	0	7.202709871
g__Faecalibaculum	0	0	0	0	2.997187626	0	0	0	0	0	0	0	0.020915251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001773364	1.100669541	0.023071972	0.030576118	0	0.261901094	1.961368278	0.015635261	0.022428565	0.159028481	0.011550012	0	0	0	0.003800547	0	6.609906109
g__Salinicoccus	0	0	0	0	0	6.058394161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.058394161
g__Pseudoxanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.542257411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.542257411
g__Acinetobacter	0	0	0	0	0	0	0	1.086554466	0	0	0.011503067	0.014912019	0	0	0	0	0	0	0	0	2.155963303	0	0	0	0	1.766363242	0.123830029	0.018412815	0	0	0	0	0	0	0.052483337	0	0	0	0	0	0	0	0	0	0	0.10621178	0	0	0	0	0	0	0	0	0	0	0	0	5.336234059
g__unclassified_Lachnospiraceae	0	0	0.146040675	0	0	0	0	0	0	0	0.003834356	0.029824038	0.464318581	0.029509406	0	0.019467373	0	0	0.021895776	0	0	1.546513925	0	0	0	1.755526658	0	0	0	0	0.054141185	0	0	0	0	0	0.003689084	0	0.001049825	0	0.00110273	0	0.00886682	0.03178829	0	0.004827808	0.005342261	0	0.102110279	0.034397573	0	0.003614284	0	0	0.119627446	0.249106821	0.182426269	0.109812641	4.928834105
g__Microbacterium	0	0	0	0	0	0	0	0	0	0.226744298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.691038499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003218539	0	0	0	0	0	0	0	0	0	0	0	0	4.921001335
g__Peptoniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.800193752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023329857	0.00110273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.824626339
g__Nocardioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006865303	0	0	0	0	0	0	0	0	0	0	0	3.626769598	0	0	0	0	0	0	0	0	0.731085293	0	0	0	0	0	0	0	0	0	0.019311233	0	0	0	0	0	0	0	0	0	0	0	0	4.384031427
